method,importance,p_value,score,elapsed,correlation,correlation_group,n_samples,prob_data,group_based,group_stack,iteration
CPI-DNN,-0.00221186553005167,0.545982120462818,0.909879592518652,1153.761,0.8,0,1000,regression,FALSE,FALSE,96
CPI-DNN,-0.0303718288496968,0.898297654561931,0.909879592518652,1153.761,0.8,0,1000,regression,FALSE,FALSE,96
CPI-DNN,-0.0497494873894794,0.932403766675495,0.909879592518652,1153.761,0.8,0,1000,regression,FALSE,FALSE,96
CPI-DNN,-0.000270709196233774,0.507047287205017,0.909879592518652,1153.761,0.8,0,1000,regression,FALSE,FALSE,96
CPI-DNN,-0.00484837495872528,0.562107555981261,0.909879592518652,1153.761,0.8,0,1000,regression,FALSE,FALSE,96
CPI-DNN,-0.0543028892020634,0.968659209962285,0.909879592518652,1153.761,0.8,0,1000,regression,FALSE,FALSE,96
CPI-DNN,-0.02376898578845,0.796193552732119,0.909879592518652,1153.761,0.8,0,1000,regression,FALSE,FALSE,96
CPI-DNN,-0.0471216315652022,0.990524877765912,0.909879592518652,1153.761,0.8,0,1000,regression,FALSE,FALSE,96
CPI-DNN,0.00564667791993426,0.431101452835914,0.909879592518652,1153.761,0.8,0,1000,regression,FALSE,FALSE,96
CPI-DNN,0.952539754083447,3.39784535254399e-17,0.918871326148906,1160.497,0.8,0,1000,regression,FALSE,FALSE,97
CPI-DNN,0.805119407172312,7.17984885421873e-10,0.918871326148906,1160.497,0.8,0,1000,regression,FALSE,FALSE,97
CPI-DNN,2.26259690105069,1.04275138603016e-24,0.918871326148906,1160.497,0.8,0,1000,regression,FALSE,FALSE,97
CPI-DNN,2.64527170359241,1.60934195031946e-32,0.918871326148906,1160.497,0.8,0,1000,regression,FALSE,FALSE,97
CPI-DNN,2.34682479516122,5.60144066591393e-28,0.918871326148906,1160.497,0.8,0,1000,regression,FALSE,FALSE,97
CPI-DNN,0.304892028536342,1.58323609961095e-05,0.918871326148906,1160.497,0.8,0,1000,regression,FALSE,FALSE,97
CPI-DNN,0.324016456190333,1.26935198176544e-05,0.918871326148906,1160.497,0.8,0,1000,regression,FALSE,FALSE,97
CPI-DNN,1.10509874850738,4.07408123548429e-13,0.918871326148906,1160.497,0.8,0,1000,regression,FALSE,FALSE,97
CPI-DNN,1.01540575636835,4.2146044303046e-12,0.918871326148906,1160.497,0.8,0,1000,regression,FALSE,FALSE,97
CPI-DNN,2.0978069396055,6.05391871548336e-25,0.918871326148906,1160.497,0.8,0,1000,regression,FALSE,FALSE,97
CPI-DNN,0.266825659868171,6.39486304040391e-05,0.918871326148906,1160.497,0.8,0,1000,regression,FALSE,FALSE,97
CPI-DNN,2.0105814371296,8.8365935225872e-21,0.918871326148906,1160.497,0.8,0,1000,regression,FALSE,FALSE,97
CPI-DNN,0.844056947554846,9.55369838877326e-10,0.918871326148906,1160.497,0.8,0,1000,regression,FALSE,FALSE,97
CPI-DNN,2.56777251173251,3.10261562201964e-21,0.918871326148906,1160.497,0.8,0,1000,regression,FALSE,FALSE,97
CPI-DNN,1.27236942747482,1.09768989287877e-15,0.918871326148906,1160.497,0.8,0,1000,regression,FALSE,FALSE,97
CPI-DNN,2.28795524252801,6.21306853609496e-22,0.918871326148906,1160.497,0.8,0,1000,regression,FALSE,FALSE,97
CPI-DNN,0.300321086719415,8.87169809483885e-05,0.918871326148906,1160.497,0.8,0,1000,regression,FALSE,FALSE,97
CPI-DNN,0.0247649230159162,0.257856349026281,0.918871326148906,1160.497,0.8,0,1000,regression,FALSE,FALSE,97
CPI-DNN,0.013750243166696,0.322311126822777,0.918871326148906,1160.497,0.8,0,1000,regression,FALSE,FALSE,97
CPI-DNN,2.34953415801227,3.6052957510126e-28,0.918871326148906,1160.497,0.8,0,1000,regression,FALSE,FALSE,97
CPI-DNN,-0.029002073717325,0.938500736202153,0.918871326148906,1160.497,0.8,0,1000,regression,FALSE,FALSE,97
CPI-DNN,-0.0320399268031582,0.94560121881274,0.918871326148906,1160.497,0.8,0,1000,regression,FALSE,FALSE,97
CPI-DNN,-0.0323682825773907,0.979119100158535,0.918871326148906,1160.497,0.8,0,1000,regression,FALSE,FALSE,97
CPI-DNN,0.0082876584764889,0.238767762558901,0.918871326148906,1160.497,0.8,0,1000,regression,FALSE,FALSE,97
CPI-DNN,-0.0255685028647949,0.956356776667263,0.918871326148906,1160.497,0.8,0,1000,regression,FALSE,FALSE,97
CPI-DNN,-0.016407886508719,0.817593715593034,0.918871326148906,1160.497,0.8,0,1000,regression,FALSE,FALSE,97
CPI-DNN,0.0125435217463616,0.274067392894176,0.918871326148906,1160.497,0.8,0,1000,regression,FALSE,FALSE,97
CPI-DNN,-0.0764403312335197,0.993518299388364,0.918871326148906,1160.497,0.8,0,1000,regression,FALSE,FALSE,97
CPI-DNN,-0.00605811330064001,0.700990107900532,0.918871326148906,1160.497,0.8,0,1000,regression,FALSE,FALSE,97
CPI-DNN,0.000769972043160955,0.477013585848831,0.918871326148906,1160.497,0.8,0,1000,regression,FALSE,FALSE,97
CPI-DNN,0.0120991648353473,0.22053949211127,0.918871326148906,1160.497,0.8,0,1000,regression,FALSE,FALSE,97
CPI-DNN,-0.0326056901160807,0.972687405579407,0.918871326148906,1160.497,0.8,0,1000,regression,FALSE,FALSE,97
CPI-DNN,-0.0658973227447336,0.998547894306092,0.918871326148906,1160.497,0.8,0,1000,regression,FALSE,FALSE,97
CPI-DNN,-0.0259722554054029,0.936646265411105,0.918871326148906,1160.497,0.8,0,1000,regression,FALSE,FALSE,97
CPI-DNN,-0.0352212896294756,0.888962202193685,0.918871326148906,1160.497,0.8,0,1000,regression,FALSE,FALSE,97
CPI-DNN,0.0176999862402389,0.233570867419445,0.918871326148906,1160.497,0.8,0,1000,regression,FALSE,FALSE,97
CPI-DNN,0.00407268250287277,0.381837113924926,0.918871326148906,1160.497,0.8,0,1000,regression,FALSE,FALSE,97
CPI-DNN,-0.0326954697293952,0.934727219216544,0.918871326148906,1160.497,0.8,0,1000,regression,FALSE,FALSE,97
CPI-DNN,-0.0238081262676499,0.864357097358949,0.918871326148906,1160.497,0.8,0,1000,regression,FALSE,FALSE,97
CPI-DNN,-0.0344884616457307,0.982319186614041,0.918871326148906,1160.497,0.8,0,1000,regression,FALSE,FALSE,97
CPI-DNN,0.00811865070405746,0.289197398139712,0.918871326148906,1160.497,0.8,0,1000,regression,FALSE,FALSE,97
CPI-DNN,8.21497106346847e-06,0.499750204521039,0.918871326148906,1160.497,0.8,0,1000,regression,FALSE,FALSE,97
CPI-DNN,-0.0171269670678004,0.827569155587465,0.918871326148906,1160.497,0.8,0,1000,regression,FALSE,FALSE,97
CPI-DNN,-0.0102596819927829,0.783799378905176,0.918871326148906,1160.497,0.8,0,1000,regression,FALSE,FALSE,97
CPI-DNN,-0.00363847456052021,0.593820612888155,0.918871326148906,1160.497,0.8,0,1000,regression,FALSE,FALSE,97
CPI-DNN,-0.00609622443892256,0.74519606688387,0.918871326148906,1160.497,0.8,0,1000,regression,FALSE,FALSE,97
CPI-DNN,-0.0230377882341097,0.86697465519607,0.918871326148906,1160.497,0.8,0,1000,regression,FALSE,FALSE,97
CPI-DNN,-0.0218047376770796,0.845829185350503,0.918871326148906,1160.497,0.8,0,1000,regression,FALSE,FALSE,97
CPI-DNN,-0.0273765284627415,0.997631296540238,0.918871326148906,1160.497,0.8,0,1000,regression,FALSE,FALSE,97
CPI-DNN,-0.0175468325082252,0.758963232524113,0.918871326148906,1160.497,0.8,0,1000,regression,FALSE,FALSE,97
CPI-DNN,1.94345007379056,4.19819482050315e-16,0.910919748544983,1343.719,0.8,0,1000,regression,FALSE,FALSE,98
CPI-DNN,1.14839044451637,1.23345087909165e-09,0.910919748544983,1343.719,0.8,0,1000,regression,FALSE,FALSE,98
CPI-DNN,0.79489555963695,7.72448661009293e-07,0.910919748544983,1343.719,0.8,0,1000,regression,FALSE,FALSE,98
CPI-DNN,1.10693865670802,2.68392040029027e-09,0.910919748544983,1343.719,0.8,0,1000,regression,FALSE,FALSE,98
CPI-DNN,2.06725019145015,4.74307168602667e-16,0.910919748544983,1343.719,0.8,0,1000,regression,FALSE,FALSE,98
CPI-DNN,0.0273252161054583,0.158498773786713,0.910919748544983,1343.719,0.8,0,1000,regression,FALSE,FALSE,98
CPI-DNN,0.187248643776687,0.00996564384452661,0.910919748544983,1343.719,0.8,0,1000,regression,FALSE,FALSE,98
CPI-DNN,0.0987308684505219,0.0586648141822304,0.910919748544983,1343.719,0.8,0,1000,regression,FALSE,FALSE,98
CPI-DNN,0.453595306255662,7.43494927858412e-06,0.910919748544983,1343.719,0.8,0,1000,regression,FALSE,FALSE,98
CPI-DNN,1.00944701047585,2.28569839858769e-09,0.910919748544983,1343.719,0.8,0,1000,regression,FALSE,FALSE,98
CPI-DNN,1.19092503201805,2.71779539073145e-10,0.910919748544983,1343.719,0.8,0,1000,regression,FALSE,FALSE,98
CPI-DNN,0.834725030534533,1.50000104550357e-09,0.910919748544983,1343.719,0.8,0,1000,regression,FALSE,FALSE,98
CPI-DNN,2.82233180863557,5.97842436113906e-24,0.910919748544983,1343.719,0.8,0,1000,regression,FALSE,FALSE,98
CPI-DNN,-0.00809647531943541,0.603943462635322,0.910919748544983,1343.719,0.8,0,1000,regression,FALSE,FALSE,98
CPI-DNN,1.82097328295327,2.66351019325667e-13,0.910919748544983,1343.719,0.8,0,1000,regression,FALSE,FALSE,98
CPI-DNN,1.05711644513526,1.59804211809002e-08,0.910919748544983,1343.719,0.8,0,1000,regression,FALSE,FALSE,98
CPI-DNN,0.667484043464168,4.04745904875152e-05,0.910919748544983,1343.719,0.8,0,1000,regression,FALSE,FALSE,98
CPI-DNN,-0.0542980648434749,0.995387857627086,0.910919748544983,1343.719,0.8,0,1000,regression,FALSE,FALSE,98
CPI-DNN,0.814152197716949,1.26487079517351e-07,0.910919748544983,1343.719,0.8,0,1000,regression,FALSE,FALSE,98
CPI-DNN,0.374614471880974,1.20436372616635e-05,0.910919748544983,1343.719,0.8,0,1000,regression,FALSE,FALSE,98
CPI-DNN,-0.0159992731780667,0.73468397767132,0.910919748544983,1343.719,0.8,0,1000,regression,FALSE,FALSE,98
CPI-DNN,-0.0086505951330778,0.604514322565878,0.910919748544983,1343.719,0.8,0,1000,regression,FALSE,FALSE,98
CPI-DNN,0.0257630131595865,0.304860820504471,0.910919748544983,1343.719,0.8,0,1000,regression,FALSE,FALSE,98
CPI-DNN,-0.052339050156224,0.99035743833916,0.910919748544983,1343.719,0.8,0,1000,regression,FALSE,FALSE,98
CPI-DNN,-0.0116002479848017,0.654555670193234,0.910919748544983,1343.719,0.8,0,1000,regression,FALSE,FALSE,98
CPI-DNN,0.0179005054620531,0.325091419740046,0.910919748544983,1343.719,0.8,0,1000,regression,FALSE,FALSE,98
CPI-DNN,-0.0154263387657883,0.69373029532979,0.910919748544983,1343.719,0.8,0,1000,regression,FALSE,FALSE,98
CPI-DNN,0.0163333593272753,0.263916166732386,0.910919748544983,1343.719,0.8,0,1000,regression,FALSE,FALSE,98
CPI-DNN,-0.0300668470757706,0.787956045849586,0.910919748544983,1343.719,0.8,0,1000,regression,FALSE,FALSE,98
CPI-DNN,-0.0313501704986188,0.907902809550875,0.910919748544983,1343.719,0.8,0,1000,regression,FALSE,FALSE,98
CPI-DNN,0.0642436321395877,0.0189101706914502,0.910919748544983,1343.719,0.8,0,1000,regression,FALSE,FALSE,98
CPI-DNN,-0.00944356498076788,0.717380641873766,0.910919748544983,1343.719,0.8,0,1000,regression,FALSE,FALSE,98
CPI-DNN,0.0159821329032226,0.282354869597288,0.910919748544983,1343.719,0.8,0,1000,regression,FALSE,FALSE,98
CPI-DNN,0.011786595660375,0.357579181275745,0.910919748544983,1343.719,0.8,0,1000,regression,FALSE,FALSE,98
CPI-DNN,-0.0384667029435516,0.86405434309191,0.910919748544983,1343.719,0.8,0,1000,regression,FALSE,FALSE,98
CPI-DNN,-0.026307268016593,0.689898957319502,0.910919748544983,1343.719,0.8,0,1000,regression,FALSE,FALSE,98
CPI-DNN,0.000242897603446476,0.495792838071807,0.910919748544983,1343.719,0.8,0,1000,regression,FALSE,FALSE,98
CPI-DNN,-0.0144541176911739,0.77436932950336,0.910919748544983,1343.719,0.8,0,1000,regression,FALSE,FALSE,98
CPI-DNN,-0.0899761644631919,0.998152428168721,0.910919748544983,1343.719,0.8,0,1000,regression,FALSE,FALSE,98
CPI-DNN,0.0186722897499627,0.277107130601296,0.910919748544983,1343.719,0.8,0,1000,regression,FALSE,FALSE,98
CPI-DNN,-0.0121348093299572,0.706964024159391,0.910919748544983,1343.719,0.8,0,1000,regression,FALSE,FALSE,98
CPI-DNN,-0.192268683247949,0.999995663965034,0.910919748544983,1343.719,0.8,0,1000,regression,FALSE,FALSE,98
CPI-DNN,-0.0306873505690408,0.816484141771407,0.910919748544983,1343.719,0.8,0,1000,regression,FALSE,FALSE,98
CPI-DNN,0.010467326423239,0.38621451195125,0.910919748544983,1343.719,0.8,0,1000,regression,FALSE,FALSE,98
CPI-DNN,0.00815959796435367,0.401836534959896,0.910919748544983,1343.719,0.8,0,1000,regression,FALSE,FALSE,98
CPI-DNN,-0.0359155858514627,0.916070683179955,0.910919748544983,1343.719,0.8,0,1000,regression,FALSE,FALSE,98
CPI-DNN,-0.0259657569574252,0.729327548512347,0.910919748544983,1343.719,0.8,0,1000,regression,FALSE,FALSE,98
CPI-DNN,0.028894140825069,0.227604419921755,0.910919748544983,1343.719,0.8,0,1000,regression,FALSE,FALSE,98
CPI-DNN,0.016002074584011,0.22252610043965,0.910919748544983,1343.719,0.8,0,1000,regression,FALSE,FALSE,98
CPI-DNN,-0.161313185341516,0.999720702218842,0.910919748544983,1343.719,0.8,0,1000,regression,FALSE,FALSE,98
CPI-DNN,1.00522585540615,2.37630227733546e-12,0.9168432458928,1118.942,0.8,0,1000,regression,FALSE,FALSE,99
CPI-DNN,0.0671901798628317,0.0060824478823974,0.9168432458928,1118.942,0.8,0,1000,regression,FALSE,FALSE,99
CPI-DNN,0.449719920764161,2.78994735961835e-09,0.9168432458928,1118.942,0.8,0,1000,regression,FALSE,FALSE,99
CPI-DNN,0.293706092574954,1.47702563307971e-05,0.9168432458928,1118.942,0.8,0,1000,regression,FALSE,FALSE,99
CPI-DNN,0.376506962934219,1.8279647603962e-07,0.9168432458928,1118.942,0.8,0,1000,regression,FALSE,FALSE,99
CPI-DNN,0.377064485010001,1.41985971328963e-05,0.9168432458928,1118.942,0.8,0,1000,regression,FALSE,FALSE,99
CPI-DNN,0.992049273724248,1.18541483314875e-13,0.9168432458928,1118.942,0.8,0,1000,regression,FALSE,FALSE,99
CPI-DNN,0.18164325071505,0.00105678530096694,0.9168432458928,1118.942,0.8,0,1000,regression,FALSE,FALSE,99
CPI-DNN,1.08175716047784,4.49236734993295e-15,0.9168432458928,1118.942,0.8,0,1000,regression,FALSE,FALSE,99
CPI-DNN,0.180435196812054,0.00264959343903192,0.9168432458928,1118.942,0.8,0,1000,regression,FALSE,FALSE,99
CPI-DNN,0.925967620981346,2.13282413950837e-12,0.9168432458928,1118.942,0.8,0,1000,regression,FALSE,FALSE,99
CPI-DNN,0.760281429062203,7.02917472802314e-12,0.9168432458928,1118.942,0.8,0,1000,regression,FALSE,FALSE,99
CPI-DNN,2.52570132729654,6.21986465388829e-28,0.9168432458928,1118.942,0.8,0,1000,regression,FALSE,FALSE,99
CPI-DNN,0.239967484884352,0.00111906902617002,0.9168432458928,1118.942,0.8,0,1000,regression,FALSE,FALSE,99
CPI-DNN,0.253743795429187,3.41415678800579e-05,0.9168432458928,1118.942,0.8,0,1000,regression,FALSE,FALSE,99
CPI-DNN,0.835006006174044,5.64962302142772e-11,0.9168432458928,1118.942,0.8,0,1000,regression,FALSE,FALSE,99
CPI-DNN,0.0752815629527553,0.0241205088745302,0.9168432458928,1118.942,0.8,0,1000,regression,FALSE,FALSE,99
CPI-DNN,0.169762321574063,0.00231452566335152,0.9168432458928,1118.942,0.8,0,1000,regression,FALSE,FALSE,99
CPI-DNN,-0.0323819924079518,0.865873380884027,0.9168432458928,1118.942,0.8,0,1000,regression,FALSE,FALSE,99
CPI-DNN,0.012096436920191,0.379238226247973,0.9168432458928,1118.942,0.8,0,1000,regression,FALSE,FALSE,99
CPI-DNN,-0.0187159206280459,0.945594624016934,0.9168432458928,1118.942,0.8,0,1000,regression,FALSE,FALSE,99
CPI-DNN,-0.0146614866654546,0.849647919805032,0.9168432458928,1118.942,0.8,0,1000,regression,FALSE,FALSE,99
CPI-DNN,-0.0255471881669806,0.968332965359241,0.9168432458928,1118.942,0.8,0,1000,regression,FALSE,FALSE,99
CPI-DNN,-0.0245272965444118,0.970742919051761,0.9168432458928,1118.942,0.8,0,1000,regression,FALSE,FALSE,99
CPI-DNN,-0.0153961108247455,0.705519521531388,0.9168432458928,1118.942,0.8,0,1000,regression,FALSE,FALSE,99
CPI-DNN,-0.0345711010952952,0.972440183080143,0.9168432458928,1118.942,0.8,0,1000,regression,FALSE,FALSE,99
CPI-DNN,0.00324867624228317,0.411362550698201,0.9168432458928,1118.942,0.8,0,1000,regression,FALSE,FALSE,99
CPI-DNN,0.00114792782298369,0.476010644761629,0.9168432458928,1118.942,0.8,0,1000,regression,FALSE,FALSE,99
CPI-DNN,-0.00688776669783067,0.67928181658159,0.9168432458928,1118.942,0.8,0,1000,regression,FALSE,FALSE,99
CPI-DNN,-0.0146678420229577,0.754368968497948,0.9168432458928,1118.942,0.8,0,1000,regression,FALSE,FALSE,99
CPI-DNN,-0.0406359600425596,0.991213959829762,0.9168432458928,1118.942,0.8,0,1000,regression,FALSE,FALSE,99
CPI-DNN,-0.00524893192986236,0.645745704070448,0.9168432458928,1118.942,0.8,0,1000,regression,FALSE,FALSE,99
CPI-DNN,0.0332474776128341,0.116050733001898,0.9168432458928,1118.942,0.8,0,1000,regression,FALSE,FALSE,99
CPI-DNN,-0.00502924753351575,0.585437288496618,0.9168432458928,1118.942,0.8,0,1000,regression,FALSE,FALSE,99
CPI-DNN,-0.0318479954867473,0.949191316421333,0.9168432458928,1118.942,0.8,0,1000,regression,FALSE,FALSE,99
CPI-DNN,-0.00597617426563992,0.643661063191704,0.9168432458928,1118.942,0.8,0,1000,regression,FALSE,FALSE,99
CPI-DNN,-0.0500883115014018,0.990137126492697,0.9168432458928,1118.942,0.8,0,1000,regression,FALSE,FALSE,99
CPI-DNN,-0.0238156854899015,0.882809395022846,0.9168432458928,1118.942,0.8,0,1000,regression,FALSE,FALSE,99
CPI-DNN,-0.00630000543425684,0.625183018293995,0.9168432458928,1118.942,0.8,0,1000,regression,FALSE,FALSE,99
CPI-DNN,-0.00140687465636731,0.538521794344885,0.9168432458928,1118.942,0.8,0,1000,regression,FALSE,FALSE,99
CPI-DNN,0.0158853108299551,0.128960808144329,0.9168432458928,1118.942,0.8,0,1000,regression,FALSE,FALSE,99
CPI-DNN,-0.0564823379916077,0.978003434633881,0.9168432458928,1118.942,0.8,0,1000,regression,FALSE,FALSE,99
CPI-DNN,-0.0140280598014013,0.771948617680168,0.9168432458928,1118.942,0.8,0,1000,regression,FALSE,FALSE,99
CPI-DNN,-0.0136502161525403,0.805333364713848,0.9168432458928,1118.942,0.8,0,1000,regression,FALSE,FALSE,99
CPI-DNN,-0.0180182192508906,0.961841125503396,0.9168432458928,1118.942,0.8,0,1000,regression,FALSE,FALSE,99
CPI-DNN,-0.00679130237789602,0.663534441441165,0.9168432458928,1118.942,0.8,0,1000,regression,FALSE,FALSE,99
CPI-DNN,0.030509078408614,0.0241330401985798,0.9168432458928,1118.942,0.8,0,1000,regression,FALSE,FALSE,99
CPI-DNN,-0.00314177814989858,0.558425295269579,0.9168432458928,1118.942,0.8,0,1000,regression,FALSE,FALSE,99
CPI-DNN,-0.0276940113110728,0.919994680546163,0.9168432458928,1118.942,0.8,0,1000,regression,FALSE,FALSE,99
CPI-DNN,-0.0191270610208884,0.885694975086851,0.9168432458928,1118.942,0.8,0,1000,regression,FALSE,FALSE,99
CPI-DNN,2.39017893344738,2.05554096951627e-26,0.911378356872444,1451.815,0.8,0,1000,regression,FALSE,FALSE,100
CPI-DNN,0.0294375874539664,0.222939920865508,0.911378356872444,1451.815,0.8,0,1000,regression,FALSE,FALSE,100
CPI-DNN,2.67821512208204,2.26299762249496e-28,0.911378356872444,1451.815,0.8,0,1000,regression,FALSE,FALSE,100
CPI-DNN,-0.035520390707631,0.845300120568923,0.911378356872444,1451.815,0.8,0,1000,regression,FALSE,FALSE,100
CPI-DNN,2.27390127342718,3.3813362626472e-26,0.911378356872444,1451.815,0.8,0,1000,regression,FALSE,FALSE,100
CPI-DNN,0.202173576582929,5.21654164833502e-06,0.911378356872444,1451.815,0.8,0,1000,regression,FALSE,FALSE,100
CPI-DNN,1.92983112470806,1.92426651696065e-18,0.911378356872444,1451.815,0.8,0,1000,regression,FALSE,FALSE,100
CPI-DNN,0.0681878005314913,0.0159792680399494,0.911378356872444,1451.815,0.8,0,1000,regression,FALSE,FALSE,100
CPI-DNN,0.0488639468744391,0.00557502828226449,0.911378356872444,1451.815,0.8,0,1000,regression,FALSE,FALSE,100
CPI-DNN,0.231715916961806,0.000751406708293216,0.911378356872444,1451.815,0.8,0,1000,regression,FALSE,FALSE,100
CPI-DNN,2.69411798316799,1.62213150054558e-26,0.911378356872444,1451.815,0.8,0,1000,regression,FALSE,FALSE,100
CPI-DNN,0.332014121177711,5.35589609243432e-06,0.911378356872444,1451.815,0.8,0,1000,regression,FALSE,FALSE,100
CPI-DNN,0.0629608713715028,0.0421123629500966,0.911378356872444,1451.815,0.8,0,1000,regression,FALSE,FALSE,100
CPI-DNN,0.0656674442324635,0.0600908834425378,0.911378356872444,1451.815,0.8,0,1000,regression,FALSE,FALSE,100
CPI-DNN,0.038993402975699,0.0691246527918065,0.911378356872444,1451.815,0.8,0,1000,regression,FALSE,FALSE,100
CPI-DNN,0.162306860619907,0.00142039899663751,0.911378356872444,1451.815,0.8,0,1000,regression,FALSE,FALSE,100
CPI-DNN,2.35970612454825,3.79275856982008e-23,0.911378356872444,1451.815,0.8,0,1000,regression,FALSE,FALSE,100
CPI-DNN,0.844353117501271,5.15622637084866e-11,0.911378356872444,1451.815,0.8,0,1000,regression,FALSE,FALSE,100
CPI-DNN,0.146360628330614,0.000115918109019727,0.911378356872444,1451.815,0.8,0,1000,regression,FALSE,FALSE,100
CPI-DNN,2.19313188769382,2.71376769241864e-21,0.911378356872444,1451.815,0.8,0,1000,regression,FALSE,FALSE,100
CPI-DNN,-0.0228791962529683,0.959244145989466,0.911378356872444,1451.815,0.8,0,1000,regression,FALSE,FALSE,100
CPI-DNN,-0.0320833833703253,0.892833604033916,0.911378356872444,1451.815,0.8,0,1000,regression,FALSE,FALSE,100
CPI-DNN,0.0128049199292829,0.12065269118573,0.911378356872444,1451.815,0.8,0,1000,regression,FALSE,FALSE,100
CPI-DNN,0.000610905118608143,0.487613684174248,0.911378356872444,1451.815,0.8,0,1000,regression,FALSE,FALSE,100
CPI-DNN,-0.0225724171427643,0.856814445922391,0.911378356872444,1451.815,0.8,0,1000,regression,FALSE,FALSE,100
CPI-DNN,0.00143192853847056,0.456340544918769,0.911378356872444,1451.815,0.8,0,1000,regression,FALSE,FALSE,100
CPI-DNN,-0.0280133251251938,0.971841005896166,0.911378356872444,1451.815,0.8,0,1000,regression,FALSE,FALSE,100
CPI-DNN,0.00152038297061035,0.466086223377555,0.911378356872444,1451.815,0.8,0,1000,regression,FALSE,FALSE,100
CPI-DNN,-0.0193821226288229,0.906978137010081,0.911378356872444,1451.815,0.8,0,1000,regression,FALSE,FALSE,100
CPI-DNN,-0.0264145259137132,0.980055965048741,0.911378356872444,1451.815,0.8,0,1000,regression,FALSE,FALSE,100
CPI-DNN,0.0103256312266111,0.300687324121048,0.911378356872444,1451.815,0.8,0,1000,regression,FALSE,FALSE,100
