Unnamed: 0,Method,correlation,n_samples,prob_data,V2
536,CPI-DNN,0.8,600,Classification,0.0
537,CPI-DNN,0.8,600,Classification,0.0
538,CPI-DNN,0.8,600,Classification,0.033333333333333
539,CPI-DNN,0.8,600,Classification,0.066666666666667
540,CPI-DNN,0.8,600,Classification,0.0
541,CPI-DNN,0.8,600,Classification,0.066666666666667
542,CPI-DNN,0.8,600,Classification,0.033333333333333
543,CPI-DNN,0.8,600,Classification,0.1
544,CPI-DNN,0.8,600,Classification,0.033333333333333
545,CPI-DNN,0.8,600,Classification,0.0
546,CPI-DNN,0.8,600,Classification,0.033333333333333
547,CPI-DNN,0.8,600,Classification,0.0
548,CPI-DNN,0.8,600,Classification,0.0
549,CPI-DNN,0.8,600,Classification,0.0
550,CPI-DNN,0.8,600,Classification,0.066666666666667
551,CPI-DNN,0.8,600,Classification,0.033333333333333
552,CPI-DNN,0.8,600,Classification,0.066666666666667
553,CPI-DNN,0.8,600,Classification,0.0
554,CPI-DNN,0.8,600,Classification,0.0
555,CPI-DNN,0.8,600,Classification,0.033333333333333
556,CPI-DNN,0.8,600,Classification,0.0
557,CPI-DNN,0.8,600,Classification,0.0
558,CPI-DNN,0.8,600,Classification,0.0
559,CPI-DNN,0.8,600,Classification,0.0
560,CPI-DNN,0.8,600,Classification,0.033333333333333
561,CPI-DNN,0.8,600,Classification,0.033333333333333
562,CPI-DNN,0.8,600,Classification,0.0
563,CPI-DNN,0.8,600,Classification,0.0
564,CPI-DNN,0.8,600,Classification,0.0
565,CPI-DNN,0.8,600,Classification,0.0
566,CPI-DNN,0.8,600,Classification,0.033333333333333
567,CPI-DNN,0.8,600,Classification,0.066666666666667
568,CPI-DNN,0.8,600,Classification,0.033333333333333
569,CPI-DNN,0.8,600,Classification,0.033333333333333
570,CPI-DNN,0.8,600,Classification,0.0
571,CPI-DNN,0.8,600,Classification,0.0
572,CPI-DNN,0.8,600,Classification,0.0
573,CPI-DNN,0.8,600,Classification,0.0
574,CPI-DNN,0.8,600,Classification,0.0
575,CPI-DNN,0.8,600,Classification,0.0
576,CPI-DNN,0.8,600,Classification,0.033333333333333
577,CPI-DNN,0.8,600,Classification,0.0
578,CPI-DNN,0.8,600,Classification,0.033333333333333
579,CPI-DNN,0.8,600,Classification,0.0
580,CPI-DNN,0.8,600,Classification,0.066666666666667
581,CPI-DNN,0.8,600,Classification,0.0
582,CPI-DNN,0.8,600,Classification,0.0
583,CPI-DNN,0.8,600,Classification,0.0
584,CPI-DNN,0.8,600,Classification,0.033333333333333
585,CPI-DNN,0.8,600,Classification,0.0
586,CPI-DNN,0.8,600,Classification,0.033333333333333
587,CPI-DNN,0.8,600,Classification,0.033333333333333
588,CPI-DNN,0.8,600,Classification,0.066666666666667
589,CPI-DNN,0.8,600,Classification,0.0
590,CPI-DNN,0.8,600,Classification,0.033333333333333
591,CPI-DNN,0.8,600,Classification,0.0
592,CPI-DNN,0.8,600,Classification,0.033333333333333
593,CPI-DNN,0.8,600,Classification,0.0
594,CPI-DNN,0.8,600,Classification,0.0
595,CPI-DNN,0.8,600,Classification,0.0
596,CPI-DNN,0.8,600,Classification,0.0
597,CPI-DNN,0.8,600,Classification,0.0
598,CPI-DNN,0.8,600,Classification,0.0
599,CPI-DNN,0.8,600,Classification,0.1
600,CPI-DNN,0.8,600,Classification,0.1
601,CPI-DNN,0.8,700,Classification,0.0
602,CPI-DNN,0.8,700,Classification,0.033333333333333
603,CPI-DNN,0.8,700,Classification,0.0
604,CPI-DNN,0.8,700,Classification,0.033333333333333
605,CPI-DNN,0.8,700,Classification,0.033333333333333
606,CPI-DNN,0.8,700,Classification,0.033333333333333
607,CPI-DNN,0.8,700,Classification,0.066666666666667
608,CPI-DNN,0.8,700,Classification,0.0
609,CPI-DNN,0.8,700,Classification,0.0
610,CPI-DNN,0.8,700,Classification,0.0
611,CPI-DNN,0.8,700,Classification,0.033333333333333
612,CPI-DNN,0.8,700,Classification,0.0
613,CPI-DNN,0.8,700,Classification,0.0
614,CPI-DNN,0.8,700,Classification,0.0
615,CPI-DNN,0.8,700,Classification,0.033333333333333
616,CPI-DNN,0.8,700,Classification,0.066666666666667
617,CPI-DNN,0.8,700,Classification,0.033333333333333
618,CPI-DNN,0.8,700,Classification,0.0
619,CPI-DNN,0.8,700,Classification,0.066666666666667
620,CPI-DNN,0.8,700,Classification,0.033333333333333
621,CPI-DNN,0.8,700,Classification,0.0
622,CPI-DNN,0.8,700,Classification,0.0
623,CPI-DNN,0.8,700,Classification,0.033333333333333
624,CPI-DNN,0.8,700,Classification,0.0
625,CPI-DNN,0.8,700,Classification,0.066666666666667
626,CPI-DNN,0.8,700,Classification,0.0
627,CPI-DNN,0.8,700,Classification,0.033333333333333
628,CPI-DNN,0.8,700,Classification,0.0
629,CPI-DNN,0.8,700,Classification,0.0
630,CPI-DNN,0.8,700,Classification,0.0
631,CPI-DNN,0.8,700,Classification,0.066666666666667
632,CPI-DNN,0.8,700,Classification,0.0
633,CPI-DNN,0.8,700,Classification,0.033333333333333
634,CPI-DNN,0.8,700,Classification,0.0
635,CPI-DNN,0.8,700,Classification,0.0
636,CPI-DNN,0.8,700,Classification,0.033333333333333
637,CPI-DNN,0.8,700,Classification,0.0
638,CPI-DNN,0.8,700,Classification,0.066666666666667
639,CPI-DNN,0.8,700,Classification,0.0
640,CPI-DNN,0.8,700,Classification,0.066666666666667
641,CPI-DNN,0.8,700,Classification,0.0
642,CPI-DNN,0.8,700,Classification,0.0
643,CPI-DNN,0.8,700,Classification,0.0
644,CPI-DNN,0.8,700,Classification,0.033333333333333
645,CPI-DNN,0.8,700,Classification,0.033333333333333
646,CPI-DNN,0.8,700,Classification,0.033333333333333
647,CPI-DNN,0.8,700,Classification,0.0
648,CPI-DNN,0.8,700,Classification,0.0
649,CPI-DNN,0.8,700,Classification,0.033333333333333
650,CPI-DNN,0.8,700,Classification,0.0
651,CPI-DNN,0.8,700,Classification,0.0
652,CPI-DNN,0.8,700,Classification,0.0
653,CPI-DNN,0.8,700,Classification,0.0
654,CPI-DNN,0.8,700,Classification,0.033333333333333
655,CPI-DNN,0.8,700,Classification,0.1
656,CPI-DNN,0.8,700,Classification,0.1
657,CPI-DNN,0.8,700,Classification,0.0
658,CPI-DNN,0.8,700,Classification,0.0
659,CPI-DNN,0.8,700,Classification,0.0
660,CPI-DNN,0.8,700,Classification,0.0
661,CPI-DNN,0.8,700,Classification,0.033333333333333
662,CPI-DNN,0.8,700,Classification,0.0
663,CPI-DNN,0.8,700,Classification,0.033333333333333
664,CPI-DNN,0.8,700,Classification,0.033333333333333
665,CPI-DNN,0.8,700,Classification,0.033333333333333
666,CPI-DNN,0.8,700,Classification,0.0
667,CPI-DNN,0.8,700,Classification,0.033333333333333
668,CPI-DNN,0.8,700,Classification,0.033333333333333
669,CPI-DNN,0.8,700,Classification,0.0
670,CPI-DNN,0.8,700,Classification,0.033333333333333
671,CPI-DNN,0.8,700,Classification,0.066666666666667
672,CPI-DNN,0.8,700,Classification,0.033333333333333
673,CPI-DNN,0.8,700,Classification,0.0
674,CPI-DNN,0.8,700,Classification,0.033333333333333
675,CPI-DNN,0.8,700,Classification,0.0
676,CPI-DNN,0.8,700,Classification,0.0
677,CPI-DNN,0.8,700,Classification,0.0
678,CPI-DNN,0.8,700,Classification,0.0
679,CPI-DNN,0.8,700,Classification,0.0
680,CPI-DNN,0.8,700,Classification,0.033333333333333
681,CPI-DNN,0.8,700,Classification,0.0
682,CPI-DNN,0.8,700,Classification,0.0
683,CPI-DNN,0.8,700,Classification,0.0
684,CPI-DNN,0.8,700,Classification,0.033333333333333
685,CPI-DNN,0.8,700,Classification,0.066666666666667
686,CPI-DNN,0.8,700,Classification,0.0
687,CPI-DNN,0.8,700,Classification,0.0
688,CPI-DNN,0.8,700,Classification,0.033333333333333
689,CPI-DNN,0.8,700,Classification,0.0
690,CPI-DNN,0.8,700,Classification,0.066666666666667
691,CPI-DNN,0.8,700,Classification,0.0
692,CPI-DNN,0.8,700,Classification,0.0
693,CPI-DNN,0.8,700,Classification,0.033333333333333
694,CPI-DNN,0.8,700,Classification,0.033333333333333
695,CPI-DNN,0.8,700,Classification,0.033333333333333
696,CPI-DNN,0.8,700,Classification,0.033333333333333
697,CPI-DNN,0.8,700,Classification,0.033333333333333
698,CPI-DNN,0.8,700,Classification,0.0
699,CPI-DNN,0.8,700,Classification,0.033333333333333
700,CPI-DNN,0.8,700,Classification,0.0
701,CPI-DNN,0.8,800,Classification,0.0
702,CPI-DNN,0.8,800,Classification,0.0
703,CPI-DNN,0.8,800,Classification,0.0
704,CPI-DNN,0.8,800,Classification,0.033333333333333
705,CPI-DNN,0.8,800,Classification,0.0
706,CPI-DNN,0.8,800,Classification,0.033333333333333
707,CPI-DNN,0.8,800,Classification,0.033333333333333
708,CPI-DNN,0.8,800,Classification,0.0
709,CPI-DNN,0.8,800,Classification,0.0
710,CPI-DNN,0.8,800,Classification,0.066666666666667
711,CPI-DNN,0.8,800,Classification,0.0
712,CPI-DNN,0.8,800,Classification,0.033333333333333
713,CPI-DNN,0.8,800,Classification,0.0
714,CPI-DNN,0.8,800,Classification,0.0
715,CPI-DNN,0.8,800,Classification,0.0
716,CPI-DNN,0.8,800,Classification,0.0
717,CPI-DNN,0.8,800,Classification,0.0
718,CPI-DNN,0.8,800,Classification,0.0
719,CPI-DNN,0.8,800,Classification,0.0
720,CPI-DNN,0.8,800,Classification,0.033333333333333
721,CPI-DNN,0.8,800,Classification,0.033333333333333
722,CPI-DNN,0.8,800,Classification,0.0
723,CPI-DNN,0.8,800,Classification,0.033333333333333
724,CPI-DNN,0.8,800,Classification,0.033333333333333
725,CPI-DNN,0.8,800,Classification,0.0
726,CPI-DNN,0.8,800,Classification,0.0
727,CPI-DNN,0.8,800,Classification,0.066666666666667
728,CPI-DNN,0.8,800,Classification,0.033333333333333
729,CPI-DNN,0.8,800,Classification,0.066666666666667
730,CPI-DNN,0.8,800,Classification,0.0
731,CPI-DNN,0.8,800,Classification,0.0
732,CPI-DNN,0.8,800,Classification,0.0
733,CPI-DNN,0.8,800,Classification,0.033333333333333
734,CPI-DNN,0.8,800,Classification,0.033333333333333
735,CPI-DNN,0.8,800,Classification,0.0
736,CPI-DNN,0.8,800,Classification,0.033333333333333
737,CPI-DNN,0.8,800,Classification,0.0
738,CPI-DNN,0.8,800,Classification,0.033333333333333
739,CPI-DNN,0.8,800,Classification,0.0
740,CPI-DNN,0.8,800,Classification,0.0
741,CPI-DNN,0.8,800,Classification,0.0
742,CPI-DNN,0.8,800,Classification,0.0
743,CPI-DNN,0.8,800,Classification,0.1
744,CPI-DNN,0.8,800,Classification,0.0
745,CPI-DNN,0.8,800,Classification,0.0
746,CPI-DNN,0.8,800,Classification,0.033333333333333
747,CPI-DNN,0.8,800,Classification,0.0
748,CPI-DNN,0.8,800,Classification,0.033333333333333
749,CPI-DNN,0.8,800,Classification,0.033333333333333
750,CPI-DNN,0.8,800,Classification,0.1
751,CPI-DNN,0.8,800,Classification,0.033333333333333
752,CPI-DNN,0.8,800,Classification,0.0
753,CPI-DNN,0.8,800,Classification,0.033333333333333
754,CPI-DNN,0.8,800,Classification,0.0
755,CPI-DNN,0.8,800,Classification,0.0
756,CPI-DNN,0.8,800,Classification,0.033333333333333
757,CPI-DNN,0.8,800,Classification,0.0
758,CPI-DNN,0.8,800,Classification,0.0
759,CPI-DNN,0.8,800,Classification,0.0
760,CPI-DNN,0.8,800,Classification,0.0
761,CPI-DNN,0.8,800,Classification,0.1
762,CPI-DNN,0.8,800,Classification,0.033333333333333
763,CPI-DNN,0.8,800,Classification,0.033333333333333
764,CPI-DNN,0.8,800,Classification,0.033333333333333
765,CPI-DNN,0.8,800,Classification,0.033333333333333
766,CPI-DNN,0.8,800,Classification,0.0
767,CPI-DNN,0.8,800,Classification,0.0
768,CPI-DNN,0.8,800,Classification,0.0
769,CPI-DNN,0.8,800,Classification,0.0
770,CPI-DNN,0.8,800,Classification,0.033333333333333
771,CPI-DNN,0.8,800,Classification,0.066666666666667
772,CPI-DNN,0.8,800,Classification,0.033333333333333
773,CPI-DNN,0.8,800,Classification,0.0
774,CPI-DNN,0.8,800,Classification,0.066666666666667
775,CPI-DNN,0.8,800,Classification,0.066666666666667
776,CPI-DNN,0.8,800,Classification,0.066666666666667
777,CPI-DNN,0.8,800,Classification,0.033333333333333
778,CPI-DNN,0.8,800,Classification,0.0
779,CPI-DNN,0.8,800,Classification,0.0
780,CPI-DNN,0.8,800,Classification,0.033333333333333
781,CPI-DNN,0.8,800,Classification,0.0
782,CPI-DNN,0.8,800,Classification,0.0
783,CPI-DNN,0.8,800,Classification,0.0
784,CPI-DNN,0.8,800,Classification,0.033333333333333
785,CPI-DNN,0.8,800,Classification,0.033333333333333
786,CPI-DNN,0.8,800,Classification,0.0
787,CPI-DNN,0.8,800,Classification,0.066666666666667
788,CPI-DNN,0.8,800,Classification,0.0
789,CPI-DNN,0.8,800,Classification,0.066666666666667
790,CPI-DNN,0.8,800,Classification,0.0
791,CPI-DNN,0.8,800,Classification,0.066666666666667
792,CPI-DNN,0.8,800,Classification,0.033333333333333
793,CPI-DNN,0.8,800,Classification,0.1
794,CPI-DNN,0.8,800,Classification,0.0
795,CPI-DNN,0.8,800,Classification,0.066666666666667
796,CPI-DNN,0.8,800,Classification,0.0
797,CPI-DNN,0.8,800,Classification,0.066666666666667
798,CPI-DNN,0.8,800,Classification,0.033333333333333
799,CPI-DNN,0.8,800,Classification,0.033333333333333
800,CPI-DNN,0.8,800,Classification,0.033333333333333
801,CPI-DNN,0.8,900,Classification,0.033333333333333
802,CPI-DNN,0.8,900,Classification,0.033333333333333
803,CPI-DNN,0.8,900,Classification,0.033333333333333
804,CPI-DNN,0.8,900,Classification,0.0
805,CPI-DNN,0.8,900,Classification,0.0
806,CPI-DNN,0.8,900,Classification,0.166666666666667
807,CPI-DNN,0.8,900,Classification,0.0
808,CPI-DNN,0.8,900,Classification,0.033333333333333
809,CPI-DNN,0.8,900,Classification,0.066666666666667
810,CPI-DNN,0.8,900,Classification,0.033333333333333
811,CPI-DNN,0.8,900,Classification,0.066666666666667
812,CPI-DNN,0.8,900,Classification,0.033333333333333
813,CPI-DNN,0.8,900,Classification,0.0
814,CPI-DNN,0.8,900,Classification,0.033333333333333
815,CPI-DNN,0.8,900,Classification,0.0
816,CPI-DNN,0.8,900,Classification,0.033333333333333
817,CPI-DNN,0.8,900,Classification,0.066666666666667
818,CPI-DNN,0.8,900,Classification,0.033333333333333
819,CPI-DNN,0.8,900,Classification,0.0
820,CPI-DNN,0.8,900,Classification,0.0
821,CPI-DNN,0.8,900,Classification,0.033333333333333
822,CPI-DNN,0.8,900,Classification,0.033333333333333
823,CPI-DNN,0.8,900,Classification,0.1
824,CPI-DNN,0.8,900,Classification,0.1
825,CPI-DNN,0.8,900,Classification,0.0
826,CPI-DNN,0.8,900,Classification,0.066666666666667
827,CPI-DNN,0.8,900,Classification,0.0
828,CPI-DNN,0.8,900,Classification,0.033333333333333
829,CPI-DNN,0.8,900,Classification,0.066666666666667
830,CPI-DNN,0.8,900,Classification,0.066666666666667
831,CPI-DNN,0.8,900,Classification,0.033333333333333
832,CPI-DNN,0.8,900,Classification,0.033333333333333
833,CPI-DNN,0.8,900,Classification,0.0
834,CPI-DNN,0.8,900,Classification,0.033333333333333
835,CPI-DNN,0.8,900,Classification,0.0
836,CPI-DNN,0.8,900,Classification,0.133333333333333
837,CPI-DNN,0.8,900,Classification,0.033333333333333
838,CPI-DNN,0.8,900,Classification,0.0
839,CPI-DNN,0.8,900,Classification,0.0
840,CPI-DNN,0.8,900,Classification,0.033333333333333
841,CPI-DNN,0.8,900,Classification,0.0
842,CPI-DNN,0.8,900,Classification,0.033333333333333
843,CPI-DNN,0.8,900,Classification,0.0
844,CPI-DNN,0.8,900,Classification,0.033333333333333
845,CPI-DNN,0.8,900,Classification,0.0
846,CPI-DNN,0.8,900,Classification,0.066666666666667
847,CPI-DNN,0.8,900,Classification,0.033333333333333
848,CPI-DNN,0.8,900,Classification,0.033333333333333
849,CPI-DNN,0.8,900,Classification,0.1
850,CPI-DNN,0.8,900,Classification,0.1
851,CPI-DNN,0.8,900,Classification,0.033333333333333
852,CPI-DNN,0.8,900,Classification,0.0
853,CPI-DNN,0.8,900,Classification,0.0
854,CPI-DNN,0.8,900,Classification,0.0
855,CPI-DNN,0.8,900,Classification,0.033333333333333
856,CPI-DNN,0.8,900,Classification,0.0
857,CPI-DNN,0.8,900,Classification,0.0
858,CPI-DNN,0.8,900,Classification,0.033333333333333
859,CPI-DNN,0.8,900,Classification,0.0
860,CPI-DNN,0.8,900,Classification,0.0
861,CPI-DNN,0.8,900,Classification,0.066666666666667
862,CPI-DNN,0.8,900,Classification,0.033333333333333
863,CPI-DNN,0.8,900,Classification,0.033333333333333
864,CPI-DNN,0.8,900,Classification,0.066666666666667
865,CPI-DNN,0.8,900,Classification,0.033333333333333
866,CPI-DNN,0.8,900,Classification,0.0
867,CPI-DNN,0.8,900,Classification,0.033333333333333
868,CPI-DNN,0.8,900,Classification,0.066666666666667
869,CPI-DNN,0.8,900,Classification,0.033333333333333
870,CPI-DNN,0.8,900,Classification,0.033333333333333
871,CPI-DNN,0.8,900,Classification,0.033333333333333
872,CPI-DNN,0.8,900,Classification,0.0
873,CPI-DNN,0.8,900,Classification,0.033333333333333
874,CPI-DNN,0.8,900,Classification,0.0
875,CPI-DNN,0.8,900,Classification,0.0
876,CPI-DNN,0.8,900,Classification,0.0
877,CPI-DNN,0.8,900,Classification,0.0
878,CPI-DNN,0.8,900,Classification,0.0
879,CPI-DNN,0.8,900,Classification,0.066666666666667
880,CPI-DNN,0.8,900,Classification,0.0
881,CPI-DNN,0.8,900,Classification,0.0
882,CPI-DNN,0.8,900,Classification,0.0
883,CPI-DNN,0.8,900,Classification,0.033333333333333
884,CPI-DNN,0.8,900,Classification,0.033333333333333
885,CPI-DNN,0.8,900,Classification,0.066666666666667
886,CPI-DNN,0.8,900,Classification,0.033333333333333
887,CPI-DNN,0.8,900,Classification,0.0
888,CPI-DNN,0.8,900,Classification,0.033333333333333
889,CPI-DNN,0.8,900,Classification,0.0
890,CPI-DNN,0.8,900,Classification,0.0
891,CPI-DNN,0.8,900,Classification,0.066666666666667
892,CPI-DNN,0.8,900,Classification,0.0
893,CPI-DNN,0.8,900,Classification,0.0
894,CPI-DNN,0.8,900,Classification,0.0
895,CPI-DNN,0.8,900,Classification,0.033333333333333
896,CPI-DNN,0.8,900,Classification,0.0
897,CPI-DNN,0.8,900,Classification,0.0
898,CPI-DNN,0.8,900,Classification,0.033333333333333
899,CPI-DNN,0.8,900,Classification,0.0
900,CPI-DNN,0.8,900,Classification,0.033333333333333
901,CPI-DNN,0.8,1000,Classification,0.033333333333333
902,CPI-DNN,0.8,1000,Classification,0.033333333333333
903,CPI-DNN,0.8,1000,Classification,0.066666666666667
904,CPI-DNN,0.8,1000,Classification,0.0
905,CPI-DNN,0.8,1000,Classification,0.066666666666667
906,CPI-DNN,0.8,1000,Classification,0.033333333333333
907,CPI-DNN,0.8,1000,Classification,0.033333333333333
908,CPI-DNN,0.8,1000,Classification,0.0
909,CPI-DNN,0.8,1000,Classification,0.033333333333333
910,CPI-DNN,0.8,1000,Classification,0.033333333333333
911,CPI-DNN,0.8,1000,Classification,0.033333333333333
912,CPI-DNN,0.8,1000,Classification,0.0
913,CPI-DNN,0.8,1000,Classification,0.0
914,CPI-DNN,0.8,1000,Classification,0.1
915,CPI-DNN,0.8,1000,Classification,0.033333333333333
916,CPI-DNN,0.8,1000,Classification,0.066666666666667
917,CPI-DNN,0.8,1000,Classification,0.066666666666667
918,CPI-DNN,0.8,1000,Classification,0.066666666666667
919,CPI-DNN,0.8,1000,Classification,0.1
920,CPI-DNN,0.8,1000,Classification,0.0
921,CPI-DNN,0.8,1000,Classification,0.0
922,CPI-DNN,0.8,1000,Classification,0.0
923,CPI-DNN,0.8,1000,Classification,0.0
924,CPI-DNN,0.8,1000,Classification,0.033333333333333
925,CPI-DNN,0.8,1000,Classification,0.033333333333333
926,CPI-DNN,0.8,1000,Classification,0.0
927,CPI-DNN,0.8,1000,Classification,0.033333333333333
928,CPI-DNN,0.8,1000,Classification,0.033333333333333
929,CPI-DNN,0.8,1000,Classification,0.0
930,CPI-DNN,0.8,1000,Classification,0.033333333333333
931,CPI-DNN,0.8,1000,Classification,0.1
932,CPI-DNN,0.8,1000,Classification,0.033333333333333
933,CPI-DNN,0.8,1000,Classification,0.0
934,CPI-DNN,0.8,1000,Classification,0.066666666666667
935,CPI-DNN,0.8,1000,Classification,0.033333333333333
936,CPI-DNN,0.8,1000,Classification,0.0
937,CPI-DNN,0.8,1000,Classification,0.033333333333333
938,CPI-DNN,0.8,1000,Classification,0.033333333333333
939,CPI-DNN,0.8,1000,Classification,0.0
940,CPI-DNN,0.8,1000,Classification,0.066666666666667
941,CPI-DNN,0.8,1000,Classification,0.066666666666667
942,CPI-DNN,0.8,1000,Classification,0.0
943,CPI-DNN,0.8,1000,Classification,0.033333333333333
944,CPI-DNN,0.8,1000,Classification,0.033333333333333
945,CPI-DNN,0.8,1000,Classification,0.0
946,CPI-DNN,0.8,1000,Classification,0.066666666666667
947,CPI-DNN,0.8,1000,Classification,0.0
948,CPI-DNN,0.8,1000,Classification,0.0
949,CPI-DNN,0.8,1000,Classification,0.066666666666667
950,CPI-DNN,0.8,1000,Classification,0.033333333333333
951,CPI-DNN,0.8,1000,Classification,0.0
952,CPI-DNN,0.8,1000,Classification,0.0
953,CPI-DNN,0.8,1000,Classification,0.033333333333333
954,CPI-DNN,0.8,1000,Classification,0.0
955,CPI-DNN,0.8,1000,Classification,0.0
956,CPI-DNN,0.8,1000,Classification,0.066666666666667
957,CPI-DNN,0.8,1000,Classification,0.0
958,CPI-DNN,0.8,1000,Classification,0.066666666666667
959,CPI-DNN,0.8,1000,Classification,0.066666666666667
960,CPI-DNN,0.8,1000,Classification,0.0
961,CPI-DNN,0.8,1000,Classification,0.0
962,CPI-DNN,0.8,1000,Classification,0.033333333333333
963,CPI-DNN,0.8,1000,Classification,0.033333333333333
964,CPI-DNN,0.8,1000,Classification,0.033333333333333
965,CPI-DNN,0.8,1000,Classification,0.0
966,CPI-DNN,0.8,1000,Classification,0.0
967,CPI-DNN,0.8,1000,Classification,0.033333333333333
968,CPI-DNN,0.8,1000,Classification,0.066666666666667
969,CPI-DNN,0.8,1000,Classification,0.133333333333333
970,CPI-DNN,0.8,1000,Classification,0.0
971,CPI-DNN,0.8,1000,Classification,0.033333333333333
972,CPI-DNN,0.8,1000,Classification,0.033333333333333
973,CPI-DNN,0.8,1000,Classification,0.033333333333333
974,CPI-DNN,0.8,1000,Classification,0.033333333333333
975,CPI-DNN,0.8,1000,Classification,0.066666666666667
976,CPI-DNN,0.8,1000,Classification,0.066666666666667
977,CPI-DNN,0.8,1000,Classification,0.033333333333333
978,CPI-DNN,0.8,1000,Classification,0.033333333333333
